Year,Land use,Irrigation,Sources,GHG emissions (Mt CO2e)
2015,Vegetables,irr,TCO2E_HARVEST,0.002388407003626125
2015,Vegetables,irr,TCO2E_IND_LEACH_RUNOFF,0.0011840815769972104
2015,Vegetables,irr,TCO2E_IRRIG,0.016536537419941627
2015,Vegetables,irr,TCO2E_MANURE_MGT,2.271870456691289e-06
2015,Vegetables,irr,TCO2E_PEST_PROD,0.015435769323722228
2015,Vegetables,irr,TCO2E_SEED,1.963684545245019e-05
2015,Vegetables,irr,TCO2E_SOIL,0.243065494552756
2015,Vegetables,irr,TCO2E_SOWING,0.004004524917718394
2015,Winter cereals,dry,TCO2E_CHEM_APPL,1.151701881075888
2015,Winter cereals,dry,TCO2E_CROP_MGT,0.0
2015,Winter cereals,dry,TCO2E_CULTIV,0.21310468251002856
2015,Winter cereals,dry,TCO2E_DUNG_URINE,0.000595892264474649
2015,Winter cereals,dry,TCO2E_ELEC,0.0
2015,Winter cereals,dry,TCO2E_ENTERIC,0.006295741801066557
2015,Winter cereals,dry,TCO2E_FERT_PROD,3.005545575599458
2015,Winter cereals,dry,TCO2E_FODDER,4.095634549339593e-05
2015,Winter cereals,dry,TCO2E_FUEL,0.0015944004577456508
2015,Winter cereals,dry,TCO2E_HARVEST,0.2854890602135126
2015,Winter cereals,dry,TCO2E_IND_LEACH_RUNOFF,0.00044923002506178447
2015,Winter cereals,dry,TCO2E_IRRIG,0.0
2015,Winter cereals,dry,TCO2E_MANURE_MGT,1.0742447634007136e-06
2015,Winter cereals,dry,TCO2E_PEST_PROD,1.7995049497555378
2015,Winter cereals,dry,TCO2E_SEED,1.575447207038815e-05
2015,Winter cereals,dry,TCO2E_SOIL,0.6878654854137662
2015,Winter cereals,dry,TCO2E_SOWING,0.6670876015235837
2015,Winter cereals,irr,TCO2E_CHEM_APPL,0.010923571055216576
2015,Winter cereals,irr,TCO2E_CROP_MGT,0.0027669980640160283
2015,Winter cereals,irr,TCO2E_CULTIV,0.021089074292260358
2015,Winter cereals,irr,TCO2E_DUNG_URINE,0.0
2015,Winter cereals,irr,TCO2E_ELEC,0.0
2015,Winter cereals,irr,TCO2E_ENTERIC,0.0
2015,Winter cereals,irr,TCO2E_FERT_PROD,0.05432126126508232
2015,Winter cereals,irr,TCO2E_FODDER,0.0
2015,Winter cereals,irr,TCO2E_FUEL,0.0
2015,Winter cereals,irr,TCO2E_HARVEST,0.00240086279806506
2015,Winter cereals,irr,TCO2E_IND_LEACH_RUNOFF,0.0
2015,Winter cereals,irr,TCO2E_IRRIG,0.02266555516776079
2015,Winter cereals,irr,TCO2E_MANURE_MGT,0.0
2015,Winter cereals,irr,TCO2E_PEST_PROD,0.01658540439015539
2015,Winter cereals,irr,TCO2E_SEED,0.0
2015,Winter cereals,irr,TCO2E_SOIL,0.1210043114977496
2015,Winter cereals,irr,TCO2E_SOWING,0.003284155899489981
2015,Winter legumes,dry,TCO2E_CHEM_APPL,0.14235113256835938
2015,Winter legumes,dry,TCO2E_CROP_MGT,0.0
2015,Winter legumes,dry,TCO2E_CULTIV,0.006765499938964844
2015,Winter legumes,dry,TCO2E_DUNG_URINE,0.0
2015,Winter legumes,dry,TCO2E_ELEC,0.0
2015,Winter legumes,dry,TCO2E_ENTERIC,0.0
2015,Winter legumes,dry,TCO2E_FERT_PROD,0.20064209167480468
2015,Winter legumes,dry,TCO2E_FODDER,0.0
2015,Winter legumes,dry,TCO2E_FUEL,0.0
2015,Winter legumes,dry,TCO2E_HARVEST,0.008230019627451896
2015,Winter legumes,dry,TCO2E_IND_LEACH_RUNOFF,0.0
2015,Winter legumes,dry,TCO2E_IRRIG,0.0
2015,Winter legumes,dry,TCO2E_MANURE_MGT,0.0
2015,Winter legumes,dry,TCO2E_PEST_PROD,0.18475875415039064
2015,Winter legumes,dry,TCO2E_SEED,0.0
2015,Winter legumes,dry,TCO2E_SOIL,0.003544422013998032
2015,Winter legumes,dry,TCO2E_SOWING,0.07925971264648438
2015,Winter legumes,irr,TCO2E_CHEM_APPL,0.0
2015,Winter legumes,irr,TCO2E_CROP_MGT,0.0
2015,Winter legumes,irr,TCO2E_CULTIV,0.0
2015,Winter legumes,irr,TCO2E_DUNG_URINE,0.0
2015,Winter legumes,irr,TCO2E_ELEC,0.0
2015,Winter legumes,irr,TCO2E_ENTERIC,0.0
2015,Winter legumes,irr,TCO2E_FERT_PROD,0.0
2015,Winter legumes,irr,TCO2E_FODDER,0.0
2015,Winter legumes,irr,TCO2E_FUEL,0.0
2015,Winter legumes,irr,TCO2E_HARVEST,0.0
2015,Winter legumes,irr,TCO2E_IND_LEACH_RUNOFF,0.0
2015,Winter legumes,irr,TCO2E_IRRIG,0.0
2015,Winter legumes,irr,TCO2E_MANURE_MGT,0.0
2015,Winter legumes,irr,TCO2E_PEST_PROD,0.0
2015,Winter legumes,irr,TCO2E_SEED,0.0
2015,Winter legumes,irr,TCO2E_SOIL,0.0
2015,Winter legumes,irr,TCO2E_SOWING,0.0
2015,Winter oilseeds,dry,TCO2E_CHEM_APPL,0.07991630586412549
2015,Winter oilseeds,dry,TCO2E_CROP_MGT,0.0
2015,Winter oilseeds,dry,TCO2E_CULTIV,0.010449296875
2015,Winter oilseeds,dry,TCO2E_DUNG_URINE,0.0
2015,Winter oilseeds,dry,TCO2E_ELEC,0.0
2015,Winter oilseeds,dry,TCO2E_ENTERIC,0.0
2015,Winter oilseeds,dry,TCO2E_FERT_PROD,0.3691758941844851
2015,Winter oilseeds,dry,TCO2E_FODDER,0.0
2015,Winter oilseeds,dry,TCO2E_FUEL,0.0
2015,Winter oilseeds,dry,TCO2E_HARVEST,0.029231910165285223
2015,Winter oilseeds,dry,TCO2E_IND_LEACH_RUNOFF,0.0
2015,Winter oilseeds,dry,TCO2E_IRRIG,0.0
2015,Winter oilseeds,dry,TCO2E_MANURE_MGT,0.0
2015,Winter oilseeds,dry,TCO2E_PEST_PROD,0.1390389015993907
2015,Winter oilseeds,dry,TCO2E_SEED,0.0
2015,Winter oilseeds,dry,TCO2E_SOIL,0.053757716492243576
2015,Winter oilseeds,dry,TCO2E_SOWING,0.04956629745734087
2015,Winter oilseeds,irr,TCO2E_CHEM_APPL,0.0
2015,Winter oilseeds,irr,TCO2E_CROP_MGT,0.0
2015,Winter oilseeds,irr,TCO2E_CULTIV,0.0
2015,Winter oilseeds,irr,TCO2E_DUNG_URINE,0.0
2015,Winter oilseeds,irr,TCO2E_ELEC,0.0
2015,Winter oilseeds,irr,TCO2E_ENTERIC,0.0
2015,Winter oilseeds,irr,TCO2E_FERT_PROD,0.0
2015,Winter oilseeds,irr,TCO2E_FODDER,0.0
2015,Winter oilseeds,irr,TCO2E_FUEL,0.0
2015,Winter oilseeds,irr,TCO2E_HARVEST,0.0
2015,Winter oilseeds,irr,TCO2E_IND_LEACH_RUNOFF,0.0
2015,Winter oilseeds,irr,TCO2E_IRRIG,0.0
2015,Winter oilseeds,irr,TCO2E_MANURE_MGT,0.0
2015,Winter oilseeds,irr,TCO2E_PEST_PROD,0.0
2015,Winter oilseeds,irr,TCO2E_SEED,0.0
2015,Winter oilseeds,irr,TCO2E_SOIL,0.0
2015,Winter oilseeds,irr,TCO2E_SOWING,0.0
2016,Beef,dry,TCO2E_CHEM_APPL,0.027125257010923238
2016,Beef,dry,TCO2E_CROP_MGT,0.004112483564691298
2016,Beef,dry,TCO2E_CULTIV,0.007710906387775555
2016,Beef,dry,TCO2E_DUNG_URINE,0.3330815548193448
2016,Beef,dry,TCO2E_ELEC,0.0
2016,Beef,dry,TCO2E_ENTERIC,4.544900665630608
2016,Beef,dry,TCO2E_FERT_PROD,0.21281101443652065
2016,Beef,dry,TCO2E_FODDER,0.07246721819314916
2016,Beef,dry,TCO2E_FUEL,0.4929090976533326
2016,Beef,dry,TCO2E_HARVEST,0.0003752641677077045
2016,Beef,dry,TCO2E_IND_LEACH_RUNOFF,0.19977588544557448
2016,Beef,dry,TCO2E_IRRIG,0.0
2016,Beef,dry,TCO2E_MANURE_MGT,0.0020913988888478867
2016,Beef,dry,TCO2E_PEST_PROD,0.01682328442286607
2016,Beef,dry,TCO2E_SEED,0.4054570430518543
2016,Beef,dry,TCO2E_SOIL,0.11868039914913382
2016,Beef,dry,TCO2E_SOWING,0.00025703022279320614
2016,Beef,irr,TCO2E_CHEM_APPL,0.009005730224609374
2016,Beef,irr,TCO2E_CROP_MGT,0.0
2016,Beef,irr,TCO2E_CULTIV,0.02425064599609375
2016,Beef,irr,TCO2E_DUNG_URINE,0.013463971923828123
2016,Beef,irr,TCO2E_ELEC,0.0
2016,Beef,irr,TCO2E_ENTERIC,0.14138524609375
2016,Beef,irr,TCO2E_FERT_PROD,0.0648438203125
2016,Beef,irr,TCO2E_FODDER,0.0007879828338623047
2016,Beef,irr,TCO2E_FUEL,0.02861062939453125
2016,Beef,irr,TCO2E_HARVEST,0.002454630432128906
2016,Beef,irr,TCO2E_IND_LEACH_RUNOFF,0.010826257080078124
2016,Beef,irr,TCO2E_IRRIG,0.01316530322265625
2016,Beef,irr,TCO2E_MANURE_MGT,2.3627668380737305e-05
2016,Beef,irr,TCO2E_PEST_PROD,0.01746409912109375
2016,Beef,irr,TCO2E_SEED,0.0002912338256835937
2016,Beef,irr,TCO2E_SOIL,0.131524765625
2016,Beef,irr,TCO2E_SOWING,0.00562369775390625
2016,Cotton,dry,TCO2E_CHEM_APPL,0.100488470703125
2016,Cotton,dry,TCO2E_CROP_MGT,0.0
2016,Cotton,dry,TCO2E_CULTIV,0.11110735595703124
2016,Cotton,dry,TCO2E_DUNG_URINE,0.0
2016,Cotton,dry,TCO2E_ELEC,0.0
2016,Cotton,dry,TCO2E_ENTERIC,0.0
2016,Cotton,dry,TCO2E_FERT_PROD,0.08949695263671875
2016,Cotton,dry,TCO2E_FODDER,0.0
2016,Cotton,dry,TCO2E_FUEL,0.0
2016,Cotton,dry,TCO2E_HARVEST,0.10566742114257813
2016,Cotton,dry,TCO2E_IND_LEACH_RUNOFF,0.0
2016,Cotton,dry,TCO2E_IRRIG,0.0
2016,Cotton,dry,TCO2E_MANURE_MGT,0.0
2016,Cotton,dry,TCO2E_PEST_PROD,0.212687029296875
2016,Cotton,dry,TCO2E_SEED,0.0
2016,Cotton,dry,TCO2E_SOIL,0.08756246008300782
2016,Cotton,dry,TCO2E_SOWING,0.01425921612548828
2016,Cotton,irr,TCO2E_CHEM_APPL,0.018499318359375
2016,Cotton,irr,TCO2E_CROP_MGT,0.0
2016,Cotton,irr,TCO2E_CULTIV,0.0117670107421875
2016,Cotton,irr,TCO2E_DUNG_URINE,0.0
2016,Cotton,irr,TCO2E_ELEC,0.0
2016,Cotton,irr,TCO2E_ENTERIC,0.0
2016,Cotton,irr,TCO2E_FERT_PROD,0.040122296875
2016,Cotton,irr,TCO2E_FODDER,0.0
2016,Cotton,irr,TCO2E_FUEL,0.0
2016,Cotton,irr,TCO2E_HARVEST,0.0137643740234375
2016,Cotton,irr,TCO2E_IND_LEACH_RUNOFF,0.0
2016,Cotton,irr,TCO2E_IRRIG,0.00379471435546875
2016,Cotton,irr,TCO2E_MANURE_MGT,0.0
2016,Cotton,irr,TCO2E_PEST_PROD,0.04172441015625
2016,Cotton,irr,TCO2E_SEED,0.0
2016,Cotton,irr,TCO2E_SOIL,0.053355421875
2016,Cotton,irr,TCO2E_SOWING,0.0009573887329101563
2016,Dairy,dry,TCO2E_CHEM_APPL,0.000690778461363323
2016,Dairy,dry,TCO2E_CROP_MGT,0.0
2016,Dairy,dry,TCO2E_CULTIV,0.0
2016,Dairy,dry,TCO2E_DUNG_URINE,0.054535440704345704
2016,Dairy,dry,TCO2E_ELEC,0.11077374290275574
2016,Dairy,dry,TCO2E_ENTERIC,0.48898171923828126
2016,Dairy,dry,TCO2E_FERT_PROD,0.002241626642780408
2016,Dairy,dry,TCO2E_FODDER,0.06960760935974121
2016,Dairy,dry,TCO2E_FUEL,0.06909232372236251
2016,Dairy,dry,TCO2E_HARVEST,0.00019745189630621096
2016,Dairy,dry,TCO2E_IND_LEACH_RUNOFF,0.07140072604370117
2016,Dairy,dry,TCO2E_IRRIG,0.0
2016,Dairy,dry,TCO2E_MANURE_MGT,0.04066295338439942
2016,Dairy,dry,TCO2E_PEST_PROD,0.00234609914500812
2016,Dairy,dry,TCO2E_SEED,0.04673039054489136
2016,Dairy,dry,TCO2E_SOIL,0.0005788283608798483
2016,Dairy,dry,TCO2E_SOWING,0.000521710391254961
2016,Dairy,irr,TCO2E_CHEM_APPL,0.0181696732127856
2016,Dairy,irr,TCO2E_CROP_MGT,0.0
2016,Dairy,irr,TCO2E_CULTIV,0.040389191031341275
2016,Dairy,irr,TCO2E_DUNG_URINE,0.012074662427859977
2016,Dairy,irr,TCO2E_ELEC,0.020971568410258247
2016,Dairy,irr,TCO2E_ENTERIC,0.11074993649743614
2016,Dairy,irr,TCO2E_FERT_PROD,0.13765535475334806
2016,Dairy,irr,TCO2E_FODDER,0.015397676526912504
2016,Dairy,irr,TCO2E_FUEL,0.009051120349242978
2016,Dairy,irr,TCO2E_HARVEST,0.005036892487090874
2016,Dairy,irr,TCO2E_IND_LEACH_RUNOFF,0.015913709350049585
2016,Dairy,irr,TCO2E_IRRIG,0.036102438268118424
2016,Dairy,irr,TCO2E_MANURE_MGT,0.00894997328512989
2016,Dairy,irr,TCO2E_PEST_PROD,0.033632829205635296
2016,Dairy,irr,TCO2E_SEED,0.01969610845883136
2016,Dairy,irr,TCO2E_SOIL,0.28817390624170935
2016,Dairy,irr,TCO2E_SOWING,0.01272468457118425
2016,Grapes,dry,TCO2E_CHEM_APPL,0.019478869140625
2016,Grapes,dry,TCO2E_CROP_MGT,0.00813221875
2016,Grapes,dry,TCO2E_CULTIV,0.0083457255859375
2016,Grapes,dry,TCO2E_DUNG_URINE,0.0
2016,Grapes,dry,TCO2E_ELEC,0.0
2016,Grapes,dry,TCO2E_ENTERIC,0.0
2016,Grapes,dry,TCO2E_FERT_PROD,0.04268939453125
2016,Grapes,dry,TCO2E_FODDER,0.0
2016,Grapes,dry,TCO2E_FUEL,0.0
2016,Grapes,dry,TCO2E_HARVEST,0.0012516444091796874
2016,Grapes,dry,TCO2E_IND_LEACH_RUNOFF,0.0
2016,Grapes,dry,TCO2E_IRRIG,0.0
2016,Grapes,dry,TCO2E_MANURE_MGT,0.0
2016,Grapes,dry,TCO2E_PEST_PROD,0.032042833984375
2016,Grapes,dry,TCO2E_SEED,0.0
2016,Grapes,dry,TCO2E_SOIL,0.055978484375
2016,Grapes,dry,TCO2E_SOWING,0.0
2016,Grapes,irr,TCO2E_CHEM_APPL,0.0058648623046875
2016,Grapes,irr,TCO2E_CROP_MGT,0.00541604931640625
2016,Grapes,irr,TCO2E_CULTIV,0.008041470703125
2016,Grapes,irr,TCO2E_DUNG_URINE,0.0
2016,Grapes,irr,TCO2E_ELEC,0.0
2016,Grapes,irr,TCO2E_ENTERIC,0.0
2016,Grapes,irr,TCO2E_FERT_PROD,0.0262374375
2016,Grapes,irr,TCO2E_FODDER,0.0
2016,Grapes,irr,TCO2E_FUEL,0.0
2016,Grapes,irr,TCO2E_HARVEST,0.0012060140380859374
2016,Grapes,irr,TCO2E_IND_LEACH_RUNOFF,0.0
2016,Grapes,irr,TCO2E_IRRIG,0.002368358154296875
2016,Grapes,irr,TCO2E_MANURE_MGT,0.0
2016,Grapes,irr,TCO2E_PEST_PROD,0.00909022265625
2016,Grapes,irr,TCO2E_SEED,0.0
2016,Grapes,irr,TCO2E_SOIL,0.0396870078125
2016,Grapes,irr,TCO2E_SOWING,0.0
2016,Hay,dry,TCO2E_CHEM_APPL,0.015378209619783235
2016,Hay,dry,TCO2E_CROP_MGT,0.0
2016,Hay,dry,TCO2E_CULTIV,0.26865732295631684
2016,Hay,dry,TCO2E_DUNG_URINE,0.0
2016,Hay,dry,TCO2E_ELEC,0.0
2016,Hay,dry,TCO2E_ENTERIC,0.0
2016,Hay,dry,TCO2E_FERT_PROD,0.5728164056541366
2016,Hay,dry,TCO2E_FODDER,0.0
2016,Hay,dry,TCO2E_FUEL,0.0
2016,Hay,dry,TCO2E_HARVEST,0.0
2016,Hay,dry,TCO2E_IND_LEACH_RUNOFF,0.0
2016,Hay,dry,TCO2E_IRRIG,0.0
2016,Hay,dry,TCO2E_MANURE_MGT,0.0
2016,Hay,dry,TCO2E_PEST_PROD,0.20067428329222892
2016,Hay,dry,TCO2E_SEED,0.0
2016,Hay,dry,TCO2E_SOIL,0.0
2016,Hay,dry,TCO2E_SOWING,0.015378209619783235
2016,Hay,irr,TCO2E_CHEM_APPL,2.0369333357507e-05
2016,Hay,irr,TCO2E_CROP_MGT,7.717199574661777e-06
2016,Hay,irr,TCO2E_CULTIV,2.3146969124136377e-05
2016,Hay,irr,TCO2E_DUNG_URINE,0.0
2016,Hay,irr,TCO2E_ELEC,0.0
2016,Hay,irr,TCO2E_ENTERIC,0.0
2016,Hay,irr,TCO2E_FERT_PROD,1.3359644406231723e-06
2016,Hay,irr,TCO2E_FODDER,0.0
2016,Hay,irr,TCO2E_FUEL,0.0
2016,Hay,irr,TCO2E_HARVEST,3.041511996479676e-05
2016,Hay,irr,TCO2E_IND_LEACH_RUNOFF,0.0
2016,Hay,irr,TCO2E_IRRIG,0.00048535654019242074
2016,Hay,irr,TCO2E_MANURE_MGT,0.0
2016,Hay,irr,TCO2E_PEST_PROD,2.130000112688617e-05
2016,Hay,irr,TCO2E_SEED,0.0
2016,Hay,irr,TCO2E_SOIL,2.8132365458914773e-07
2016,Hay,irr,TCO2E_SOWING,0.0
2016,Nuts,dry,TCO2E_CHEM_APPL,0.011351244966395432
2016,Nuts,dry,TCO2E_CROP_MGT,0.003152302759880229
2016,Nuts,dry,TCO2E_CULTIV,0.007766242850809533
2016,Nuts,dry,TCO2E_DUNG_URINE,0.0
2016,Nuts,dry,TCO2E_ELEC,0.0
2016,Nuts,dry,TCO2E_ENTERIC,0.0
2016,Nuts,dry,TCO2E_FERT_PROD,0.04229806797144935
2016,Nuts,dry,TCO2E_FODDER,0.0
2016,Nuts,dry,TCO2E_FUEL,0.0
2016,Nuts,dry,TCO2E_HARVEST,0.003708178833322483
2016,Nuts,dry,TCO2E_IND_LEACH_RUNOFF,0.0
2016,Nuts,dry,TCO2E_IRRIG,0.0
2016,Nuts,dry,TCO2E_MANURE_MGT,0.0
2016,Nuts,dry,TCO2E_PEST_PROD,0.016240365023246616
2016,Nuts,dry,TCO2E_SEED,0.0
2016,Nuts,dry,TCO2E_SOIL,0.045218967465529676
2016,Nuts,dry,TCO2E_SOWING,0.0005527119095519957
2016,Nuts,irr,TCO2E_CHEM_APPL,0.0
2016,Nuts,irr,TCO2E_CROP_MGT,0.0
2016,Nuts,irr,TCO2E_CULTIV,0.0
2016,Nuts,irr,TCO2E_DUNG_URINE,0.0
2016,Nuts,irr,TCO2E_ELEC,0.0
2016,Nuts,irr,TCO2E_ENTERIC,0.0
2016,Nuts,irr,TCO2E_FERT_PROD,0.0
2016,Nuts,irr,TCO2E_FODDER,0.0
2016,Nuts,irr,TCO2E_FUEL,0.0
2016,Nuts,irr,TCO2E_HARVEST,0.0
2016,Nuts,irr,TCO2E_IND_LEACH_RUNOFF,0.0
2016,Nuts,irr,TCO2E_IRRIG,0.0
2016,Nuts,irr,TCO2E_MANURE_MGT,0.0
2016,Nuts,irr,TCO2E_PEST_PROD,0.0
2016,Nuts,irr,TCO2E_SEED,0.0
2016,Nuts,irr,TCO2E_SOIL,0.0
2016,Nuts,irr,TCO2E_SOWING,0.0
2016,Other non-cereal crops,dry,TCO2E_CHEM_APPL,0.0
2016,Other non-cereal crops,dry,TCO2E_CROP_MGT,0.0
2016,Other non-cereal crops,dry,TCO2E_CULTIV,0.0
2016,Other non-cereal crops,dry,TCO2E_DUNG_URINE,0.0
2016,Other non-cereal crops,dry,TCO2E_ELEC,0.0
2016,Other non-cereal crops,dry,TCO2E_ENTERIC,0.0
2016,Other non-cereal crops,dry,TCO2E_FERT_PROD,0.0
2016,Other non-cereal crops,dry,TCO2E_FODDER,0.0
2016,Other non-cereal crops,dry,TCO2E_FUEL,0.0
2016,Other non-cereal crops,dry,TCO2E_HARVEST,0.0
2016,Other non-cereal crops,dry,TCO2E_IND_LEACH_RUNOFF,0.0
2016,Other non-cereal crops,dry,TCO2E_IRRIG,0.0
2016,Other non-cereal crops,dry,TCO2E_MANURE_MGT,0.0
2016,Other non-cereal crops,dry,TCO2E_PEST_PROD,0.0
2016,Other non-cereal crops,dry,TCO2E_SEED,0.0
2016,Other non-cereal crops,dry,TCO2E_SOIL,0.0
2016,Other non-cereal crops,dry,TCO2E_SOWING,0.0
2016,Other non-cereal crops,irr,TCO2E_CHEM_APPL,0.01529390283203125
2016,Other non-cereal crops,irr,TCO2E_CROP_MGT,0.006930388427734375
2016,Other non-cereal crops,irr,TCO2E_CULTIV,0.0282795615234375
2016,Other non-cereal crops,irr,TCO2E_DUNG_URINE,0.0
2016,Other non-cereal crops,irr,TCO2E_ELEC,0.0
2016,Other non-cereal crops,irr,TCO2E_ENTERIC,0.0
2016,Other non-cereal crops,irr,TCO2E_FERT_PROD,0.1293732109375
2016,Other non-cereal crops,irr,TCO2E_FODDER,0.0
2016,Other non-cereal crops,irr,TCO2E_FUEL,0.0
2016,Other non-cereal crops,irr,TCO2E_HARVEST,0.004318344116210938
2016,Other non-cereal crops,irr,TCO2E_IND_LEACH_RUNOFF,0.0
2016,Other non-cereal crops,irr,TCO2E_IRRIG,0.01251846826171875
2016,Other non-cereal crops,irr,TCO2E_MANURE_MGT,0.0
2016,Other non-cereal crops,irr,TCO2E_PEST_PROD,0.028162390625
2016,Other non-cereal crops,irr,TCO2E_SEED,0.0
2016,Other non-cereal crops,irr,TCO2E_SOIL,0.113645921875
2016,Other non-cereal crops,irr,TCO2E_SOWING,0.00559485302734375
2016,Rice,dry,TCO2E_CHEM_APPL,0.0
2016,Rice,dry,TCO2E_CROP_MGT,0.0
2016,Rice,dry,TCO2E_CULTIV,0.0
2016,Rice,dry,TCO2E_DUNG_URINE,0.0
2016,Rice,dry,TCO2E_ELEC,0.0
2016,Rice,dry,TCO2E_ENTERIC,0.0
2016,Rice,dry,TCO2E_FERT_PROD,0.0
2016,Rice,dry,TCO2E_FODDER,0.0
2016,Rice,dry,TCO2E_FUEL,0.0
2016,Rice,dry,TCO2E_HARVEST,0.0
2016,Rice,dry,TCO2E_IND_LEACH_RUNOFF,0.0
2016,Rice,dry,TCO2E_IRRIG,0.0
2016,Rice,dry,TCO2E_MANURE_MGT,0.0
2016,Rice,dry,TCO2E_PEST_PROD,0.0
2016,Rice,dry,TCO2E_SEED,0.0
2016,Rice,dry,TCO2E_SOIL,0.0
2016,Rice,dry,TCO2E_SOWING,0.0
2016,Rice,irr,TCO2E_CHEM_APPL,0.0016174193115234374
2016,Rice,irr,TCO2E_CROP_MGT,1.1390275955200195e-05
2016,Rice,irr,TCO2E_CULTIV,0.005386888671875
2016,Rice,irr,TCO2E_DUNG_URINE,0.0
2016,Rice,irr,TCO2E_ELEC,0.0
2016,Rice,irr,TCO2E_ENTERIC,0.0
2016,Rice,irr,TCO2E_FERT_PROD,0.034114421875
2016,Rice,irr,TCO2E_FODDER,0.0
2016,Rice,irr,TCO2E_FUEL,0.0
2016,Rice,irr,TCO2E_HARVEST,0.000868508544921875
2016,Rice,irr,TCO2E_IND_LEACH_RUNOFF,0.0
2016,Rice,irr,TCO2E_IRRIG,0.0156961982421875
2016,Rice,irr,TCO2E_MANURE_MGT,0.0
2016,Rice,irr,TCO2E_PEST_PROD,0.0010003739013671876
2016,Rice,irr,TCO2E_SEED,0.0
2016,Rice,irr,TCO2E_SOIL,0.0776763828125
2016,Rice,irr,TCO2E_SOWING,0.0011575367431640624
2016,Sheep,dry,TCO2E_CHEM_APPL,0.0
2016,Sheep,dry,TCO2E_CROP_MGT,0.0
2016,Sheep,dry,TCO2E_CULTIV,0.0
2016,Sheep,dry,TCO2E_DUNG_URINE,1.2736249814944909
2016,Sheep,dry,TCO2E_ELEC,0.0014642826742945472
2016,Sheep,dry,TCO2E_ENTERIC,12.359740012924988
2016,Sheep,dry,TCO2E_FERT_PROD,0.0
2016,Sheep,dry,TCO2E_FODDER,0.20310146585493488
2016,Sheep,dry,TCO2E_FUEL,2.27044486995536
2016,Sheep,dry,TCO2E_HARVEST,0.0
2016,Sheep,dry,TCO2E_IND_LEACH_RUNOFF,0.618589933538572
2016,Sheep,dry,TCO2E_IRRIG,0.0
2016,Sheep,dry,TCO2E_MANURE_MGT,0.005456891519086086
2016,Sheep,dry,TCO2E_PEST_PROD,0.0
2016,Sheep,dry,TCO2E_SEED,1.1330856998769039
2016,Sheep,dry,TCO2E_SOIL,0.0
2016,Sheep,dry,TCO2E_SOWING,0.0
2016,Sheep,irr,TCO2E_CHEM_APPL,0.008143458834763856
2016,Sheep,irr,TCO2E_CROP_MGT,0.001807282626298525
2016,Sheep,irr,TCO2E_CULTIV,0.009737195441422257
2016,Sheep,irr,TCO2E_DUNG_URINE,0.002714114448339038
2016,Sheep,irr,TCO2E_ELEC,0.0
2016,Sheep,irr,TCO2E_ENTERIC,0.028695927219958627
2016,Sheep,irr,TCO2E_FERT_PROD,0.02212349695654149
2016,Sheep,irr,TCO2E_FODDER,0.00029075130688435274
2016,Sheep,irr,TCO2E_FUEL,0.00735485448994246
2016,Sheep,irr,TCO2E_HARVEST,0.002025840934817374
2016,Sheep,irr,TCO2E_IND_LEACH_RUNOFF,0.0022579998051334405
2016,Sheep,irr,TCO2E_IRRIG,0.008563129108170295
2016,Sheep,irr,TCO2E_MANURE_MGT,4.894981368197506e-06
2016,Sheep,irr,TCO2E_PEST_PROD,0.014303448817985148
2016,Sheep,irr,TCO2E_SEED,8.488436342184104e-05
2016,Sheep,irr,TCO2E_SOIL,0.049572488838831884
2016,Sheep,irr,TCO2E_SOWING,0.001333129073244203
2016,Sugar,dry,TCO2E_CHEM_APPL,0.03501312498332872
2016,Sugar,dry,TCO2E_CROP_MGT,0.0
2016,Sugar,dry,TCO2E_CULTIV,0.12887580679803806
2016,Sugar,dry,TCO2E_DUNG_URINE,0.0
2016,Sugar,dry,TCO2E_ELEC,0.0
2016,Sugar,dry,TCO2E_ENTERIC,0.0
2016,Sugar,dry,TCO2E_FERT_PROD,0.26087092090176767
2016,Sugar,dry,TCO2E_FODDER,0.0
2016,Sugar,dry,TCO2E_FUEL,0.0
2016,Sugar,dry,TCO2E_HARVEST,0.005816585190280352
2016,Sugar,dry,TCO2E_IND_LEACH_RUNOFF,0.0
2016,Sugar,dry,TCO2E_IRRIG,0.0
2016,Sugar,dry,TCO2E_MANURE_MGT,0.0
2016,Sugar,dry,TCO2E_PEST_PROD,0.16266250561799353
2016,Sugar,dry,TCO2E_SEED,0.0
2016,Sugar,dry,TCO2E_SOIL,0.7861722862038855
2016,Sugar,dry,TCO2E_SOWING,0.030776978542930183
2016,Sugar,irr,TCO2E_CHEM_APPL,0.0
2016,Sugar,irr,TCO2E_CROP_MGT,0.0
2016,Sugar,irr,TCO2E_CULTIV,0.0
2016,Sugar,irr,TCO2E_DUNG_URINE,0.0
2016,Sugar,irr,TCO2E_ELEC,0.0
2016,Sugar,irr,TCO2E_ENTERIC,0.0
2016,Sugar,irr,TCO2E_FERT_PROD,0.0
2016,Sugar,irr,TCO2E_FODDER,0.0
2016,Sugar,irr,TCO2E_FUEL,0.0
2016,Sugar,irr,TCO2E_HARVEST,0.0
2016,Sugar,irr,TCO2E_IND_LEACH_RUNOFF,0.0
2016,Sugar,irr,TCO2E_IRRIG,0.0
2016,Sugar,irr,TCO2E_MANURE_MGT,0.0
2016,Sugar,irr,TCO2E_PEST_PROD,0.0
2016,Sugar,irr,TCO2E_SEED,0.0
